REPORT_DATE
-------------------
2025-03-05T17:55:28
PDB: DBRHU
---
TABLE_NAME                     OWNER.INDEX_NAME                      SAVING %         CURRENT SIZE       ESTIMATED SIZE  COMMAND
R046IDE                        RHSENIOR.CP_R046IDE                    30.4 %               72.7 MB              50.6 MB  ALTER INDEX rhsenior.cp_r046ide REBUILD ONLINE;
R350DR0                        RHSENIOR.CP_R350DR0                    44.8 %               71.6 MB              39.5 MB  ALTER INDEX rhsenior.cp_r350dr0 REBUILD ONLINE;
R032TPG                        RHSENIOR.CP_R032TPG                    33.1 %               71.1 MB              47.6 MB  ALTER INDEX rhsenior.cp_r032tpg REBUILD ONLINE;
R070MNO                        RHSENIOR.CP_R070MNO                    30.3 %               70.1 MB              48.9 MB  ALTER INDEX rhsenior.cp_r070mno REBUILD ONLINE;
R126ETA                        RHSENIOR.CP_R126ETA                    25.5 %               68.3 MB              50.9 MB  ALTER INDEX rhsenior.cp_r126eta REBUILD ONLINE;
R056MOV                        RHSENIOR.CP_R056MOV                    27.0 %               67.2 MB              49.1 MB  ALTER INDEX rhsenior.cp_r056mov REBUILD ONLINE;
R350DPT                        RHSENIOR.R350DPTINDICE1                46.6 %               66.7 MB              35.6 MB  ALTER INDEX rhsenior.r350dptindice1 REBUILD ONLINE;
R350ADA                        RHSENIOR.R350ADAINDICE1                57.6 %               64.2 MB              27.2 MB  ALTER INDEX rhsenior.r350adaindice1 REBUILD ONLINE;
R038HCH                        RHSENIOR.R038HCHINDICE4                61.3 %               59.9 MB              23.2 MB  ALTER INDEX rhsenior.r038hchindice4 REBUILD ONLINE;
USU_TCRACON                    RHSENIOR.CP_USU_TCRACON                32.1 %               56.4 MB              38.3 MB  ALTER INDEX rhsenior.cp_usu_tcracon REBUILD ONLINE;
R036DEP                        RHSENIOR.CP_R036DEP                    29.6 %               55.9 MB              39.4 MB  ALTER INDEX rhsenior.cp_r036dep REBUILD ONLINE;
R108RES                        RHSENIOR.CP_R108RES                    32.8 %               52.3 MB              35.2 MB  ALTER INDEX rhsenior.cp_r108res REBUILD ONLINE;
R349CCE                        RHSENIOR.CP_R349CCE                    40.2 %               52.1 MB              31.2 MB  ALTER INDEX rhsenior.cp_r349cce REBUILD ONLINE;
R034FAP                        RHSENIOR.CP_R034FAP                    33.9 %               51.5 MB              34.0 MB  ALTER INDEX rhsenior.cp_r034fap REBUILD ONLINE;
R051COL                        RHSENIOR.R051COLINDICE3                27.4 %               50.9 MB              36.9 MB  ALTER INDEX rhsenior.r051colindice3 REBUILD ONLINE;
R110HFM                        RHSENIOR.CP_R110HFM                    50.6 %               50.1 MB              24.8 MB  ALTER INDEX rhsenior.cp_r110hfm REBUILD ONLINE;
R350PSC                        RHSENIOR.R350PSCINDICE1                25.5 %               49.4 MB              36.8 MB  ALTER INDEX rhsenior.r350pscindice1 REBUILD ONLINE;
R034AFD                        RHSENIOR.CP_R034AFD                    31.7 %               46.9 MB              32.1 MB  ALTER INDEX rhsenior.cp_r034afd REBUILD ONLINE;
R070ADM                        RHSENIOR.R070ADMINDICE6                96.0 %               45.0 MB               1.8 MB  ALTER INDEX rhsenior.r070admindice6 REBUILD ONLINE;
R960REQ                        RHSENIOR.IDX_R960REQ_3                 64.7 %               44.9 MB              15.8 MB  ALTER INDEX rhsenior.idx_r960req_3 REBUILD ONLINE;
R350PEN                        RHSENIOR.CP_R350PEN                    94.9 %               43.8 MB               2.2 MB  ALTER INDEX rhsenior.cp_r350pen REBUILD ONLINE;
R038HCH                        RHSENIOR.R038HCHINDICE5                63.2 %               43.7 MB              16.1 MB  ALTER INDEX rhsenior.r038hchindice5 REBUILD ONLINE;
R350ADM                        RHSENIOR.R350ADMINDICE1                47.0 %               42.6 MB              22.6 MB  ALTER INDEX rhsenior.r350admindice1 REBUILD ONLINE;
R108RES                        RHSENIOR.R108RESINDICE3                40.5 %               41.9 MB              24.9 MB  ALTER INDEX rhsenior.r108resindice3 REBUILD ONLINE;
R038HFI                        RHSENIOR.R038HFIINDICE5                27.4 %               40.6 MB              29.5 MB  ALTER INDEX rhsenior.r038hfiindice5 REBUILD ONLINE;
R350PSC                        RHSENIOR.CP_R350PSC                    40.6 %               40.4 MB              24.0 MB  ALTER INDEX rhsenior.cp_r350psc REBUILD ONLINE;
R034FUN                        RHSENIOR.R034FUNINDICE6                25.2 %               39.1 MB              29.3 MB  ALTER INDEX rhsenior.r034funindice6 REBUILD ONLINE;
R349TTM                        RHSENIOR.R349TTMINDICE1                26.5 %               38.7 MB              28.5 MB  ALTER INDEX rhsenior.r349ttmindice1 REBUILD ONLINE;
REPALARME                      TELEMAT.INDEX2_REPALARME               34.9 %               38.3 MB              24.9 MB  ALTER INDEX telemat.index2_repalarme REBUILD ONLINE;
REPALARME                      TELEMAT.INDEX1_REPALARME               36.8 %               36.6 MB              23.1 MB  ALTER INDEX telemat.index1_repalarme REBUILD ONLINE;
R038HCA                        RHSENIOR.R038HCAINDICE2                49.4 %               35.4 MB              17.9 MB  ALTER INDEX rhsenior.r038hcaindice2 REBUILD ONLINE;
R038HVI                        RHSENIOR.R038HVIINDICE2                42.5 %               35.1 MB              20.2 MB  ALTER INDEX rhsenior.r038hviindice2 REBUILD ONLINE;
R038HLO                        RHSENIOR.R038HLOINDICE3                43.5 %               34.5 MB              19.5 MB  ALTER INDEX rhsenior.r038hloindice3 REBUILD ONLINE;
USU_TPLRRES                    RHSENIOR.CP_USU_TPLRRES                48.6 %               34.0 MB              17.5 MB  ALTER INDEX rhsenior.cp_usu_tplrres REBUILD ONLINE;
R349ADC                        RHSENIOR.R349ADCINDICE1                31.2 %               34.0 MB              23.4 MB  ALTER INDEX rhsenior.r349adcindice1 REBUILD ONLINE;
R122DEP                        RHSENIOR.CP_R122DEP                    32.3 %               33.7 MB              22.8 MB  ALTER INDEX rhsenior.cp_r122dep REBUILD ONLINE;
R038HCS                        RHSENIOR.R038HCSINDICE2                39.8 %               33.4 MB              20.1 MB  ALTER INDEX rhsenior.r038hcsindice2 REBUILD ONLINE;
REPAUXEMPR                     TELEMAT.INDEX1_REPAUXEMPR              57.5 %               33.2 MB              14.1 MB  ALTER INDEX telemat.index1_repauxempr REBUILD ONLINE;
R038CAT                        RHSENIOR.CP_R038CAT                    39.4 %               33.1 MB              20.1 MB  ALTER INDEX rhsenior.cp_r038cat REBUILD ONLINE;
R122DEP                        RHSENIOR.R122DEPINDICE2                30.6 %               32.9 MB              22.8 MB  ALTER INDEX rhsenior.r122depindice2 REBUILD ONLINE;
R349CST                        RHSENIOR.CP_R349CST                    36.5 %               32.8 MB              20.8 MB  ALTER INDEX rhsenior.cp_r349cst REBUILD ONLINE;
R038HPO                        RHSENIOR.CP_R038HPO                    30.1 %               32.7 MB              22.8 MB  ALTER INDEX rhsenior.cp_r038hpo REBUILD ONLINE;
R038HCH                        RHSENIOR.R038HCHINDICE6                26.3 %               32.3 MB              23.8 MB  ALTER INDEX rhsenior.r038hchindice6 REBUILD ONLINE;
R080SUB                        RHSENIOR.R080SUBINDICE2                26.4 %               31.8 MB              23.4 MB  ALTER INDEX rhsenior.r080subindice2 REBUILD ONLINE;
R034FUN                        RHSENIOR.R034FUNINDICE8                35.8 %               31.4 MB              20.1 MB  ALTER INDEX rhsenior.r034funindice8 REBUILD ONLINE;
USU_THISSOLRH                  RHSENIOR.CP_USU_THISSOLRH              30.6 %               31.2 MB              21.7 MB  ALTER INDEX rhsenior.cp_usu_thissolrh REBUILD ONLINE;
R070CON                        RHSENIOR.R070CONINDICE7                88.5 %               31.2 MB               3.6 MB  ALTER INDEX rhsenior.r070conindice7 REBUILD ONLINE;
R349ADC                        RHSENIOR.CP_R349ADC                    28.8 %               30.9 MB              22.0 MB  ALTER INDEX rhsenior.cp_r349adc REBUILD ONLINE;
R350DI0                        RHSENIOR.CP_R350DI0                    47.8 %               30.7 MB              16.0 MB  ALTER INDEX rhsenior.cp_r350di0 REBUILD ONLINE;
R038HCC                        RHSENIOR.R038HCCINDICE2                46.0 %               30.7 MB              16.6 MB  ALTER INDEX rhsenior.r038hccindice2 REBUILD ONLINE;
R070CON                        RHSENIOR.CP_R070CON                    86.3 %               30.5 MB               4.2 MB  ALTER INDEX rhsenior.cp_r070con REBUILD ONLINE;
R036INF                        RHSENIOR.CP_R036INF                    25.4 %               30.5 MB              22.7 MB  ALTER INDEX rhsenior.cp_r036inf REBUILD ONLINE;
R038HFI                        RHSENIOR.CP_R038HFI                    26.9 %               30.4 MB              22.3 MB  ALTER INDEX rhsenior.cp_r038hfi REBUILD ONLINE;
R070CON                        RHSENIOR.R070CONINDICE6                88.2 %               30.4 MB               3.6 MB  ALTER INDEX rhsenior.r070conindice6 REBUILD ONLINE;
R034LCO                        RHSENIOR.CP_R034LCO                    53.6 %               29.9 MB              13.9 MB  ALTER INDEX rhsenior.cp_r034lco REBUILD ONLINE;
R350REP                        RHSENIOR.CP_R350REP                    38.2 %               29.8 MB              18.4 MB  ALTER INDEX rhsenior.cp_r350rep REBUILD ONLINE;
R350DCR                        RHSENIOR.CP_R350DCR                    41.6 %               29.0 MB              16.9 MB  ALTER INDEX rhsenior.cp_r350dcr REBUILD ONLINE;
R038HFI                        RHSENIOR.R038HFIINDICE4                40.2 %               28.8 MB              17.2 MB  ALTER INDEX rhsenior.r038hfiindice4 REBUILD ONLINE;
R038HSI                        RHSENIOR.CP_R038HSI                    26.0 %               28.6 MB              21.2 MB  ALTER INDEX rhsenior.cp_r038hsi REBUILD ONLINE;
R350EXA                        RHSENIOR.R350EXAINDICE1                36.7 %               28.4 MB              17.9 MB  ALTER INDEX rhsenior.r350exaindice1 REBUILD ONLINE;
R349DDE                        RHSENIOR.R349DDEINDICE1                25.1 %               27.9 MB              20.9 MB  ALTER INDEX rhsenior.r349ddeindice1 REBUILD ONLINE;
R350PSD                        RHSENIOR.CP_R350PSD                    41.4 %               27.9 MB              16.3 MB  ALTER INDEX rhsenior.cp_r350psd REBUILD ONLINE;
R960REQ                        RHSENIOR.IDX_R960REQ_2                 42.4 %               27.5 MB              15.8 MB  ALTER INDEX rhsenior.idx_r960req_2 REBUILD ONLINE;
R038GHE                        RHSENIOR.CP_R038GHE                    45.3 %               26.8 MB              14.7 MB  ALTER INDEX rhsenior.cp_r038ghe REBUILD ONLINE;
R051BEN                        RHSENIOR.R051BENINDICE2                32.9 %               26.5 MB              17.8 MB  ALTER INDEX rhsenior.r051benindice2 REBUILD ONLINE;
R350ASO                        RHSENIOR.R350ASOINDICE1                55.8 %               26.5 MB              11.7 MB  ALTER INDEX rhsenior.r350asoindice1 REBUILD ONLINE;
R034ADM                        RHSENIOR.CP_R034ADM                    42.6 %               26.0 MB              14.9 MB  ALTER INDEX rhsenior.cp_r034adm REBUILD ONLINE;
R034FUN                        RHSENIOR.R034FUNINDICE9                32.4 %               25.9 MB              17.5 MB  ALTER INDEX rhsenior.r034funindice9 REBUILD ONLINE;
R038HCC                        RHSENIOR.R038HCCINDICE3                25.9 %               25.6 MB              18.9 MB  ALTER INDEX rhsenior.r038hccindice3 REBUILD ONLINE;
R070ADM                        RHSENIOR.R070ADMINDICE3                96.2 %               25.5 MB               1.0 MB  ALTER INDEX rhsenior.r070admindice3 REBUILD ONLINE;
R038HCA                        RHSENIOR.R038HCAINDICE4                29.6 %               25.5 MB              17.9 MB  ALTER INDEX rhsenior.r038hcaindice4 REBUILD ONLINE;
REPAUXEMPR                     TELEMAT.INDEX2_REPAUXEMPR              44.4 %               25.4 MB              14.1 MB  ALTER INDEX telemat.index2_repauxempr REBUILD ONLINE;
R122CEX                        RHSENIOR.R122CEXINDICE2                54.6 %               25.3 MB              11.5 MB  ALTER INDEX rhsenior.r122cexindice2 REBUILD ONLINE;
R111VAC                        RHSENIOR.CP_R111VAC                    37.0 %               25.2 MB              15.9 MB  ALTER INDEX rhsenior.cp_r111vac REBUILD ONLINE;
R038HFI                        RHSENIOR.R038HFIINDICE2                40.0 %               25.1 MB              15.1 MB  ALTER INDEX rhsenior.r038hfiindice2 REBUILD ONLINE;
R999GRF                        RHSENIOR.CP_R999GRF                    39.5 %               25.0 MB              15.1 MB  ALTER INDEX rhsenior.cp_r999grf REBUILD ONLINE;
USU_THISPORTAL                 RHSENIOR.CP_USU_THISPORTAL             62.3 %               25.0 MB               9.4 MB  ALTER INDEX rhsenior.cp_usu_thisportal REBUILD ONLINE;
R034SEL                        RHSENIOR.R034SELINDICE2                34.6 %               24.6 MB              16.1 MB  ALTER INDEX rhsenior.r034selindice2 REBUILD ONLINE;
USU_TR108RES                   RHSENIOR.CP_USU_TR108RES               26.4 %               23.9 MB              17.6 MB  ALTER INDEX rhsenior.cp_usu_tr108res REBUILD ONLINE;
R038EVT                        RHSENIOR.USU_R038EVT_ID                49.7 %               23.8 MB              12.0 MB  ALTER INDEX rhsenior.usu_r038evt_id REBUILD ONLINE;
R034FUN                        RHSENIOR.R034FUNINDICE7                42.8 %               23.8 MB              13.6 MB  ALTER INDEX rhsenior.r034funindice7 REBUILD ONLINE;
USU_THISTADTO                  RHSENIOR.CP_USU_THISTADTO              40.8 %               23.7 MB              14.0 MB  ALTER INDEX rhsenior.cp_usu_thistadto REBUILD ONLINE;
R349BCV                        RHSENIOR.CP_R349BCV                    34.7 %               23.4 MB              15.3 MB  ALTER INDEX rhsenior.cp_r349bcv REBUILD ONLINE;
USU_THISTABS                   RHSENIOR.CP_USU_THISTABS               28.5 %               23.4 MB              16.7 MB  ALTER INDEX rhsenior.cp_usu_thistabs REBUILD ONLINE;
R038EVT                        RHSENIOR.R038EVTINDICE3                67.0 %               23.1 MB               7.6 MB  ALTER INDEX rhsenior.r038evtindice3 REBUILD ONLINE;
R070CON                        RHSENIOR.R070CONINDICE4                85.4 %               22.5 MB               3.3 MB  ALTER INDEX rhsenior.r070conindice4 REBUILD ONLINE;
R134INS                        RHSENIOR.CP_R134INS                    35.4 %               22.4 MB              14.5 MB  ALTER INDEX rhsenior.cp_r134ins REBUILD ONLINE;
R583EPI                        RHSENIOR.CP_R583EPI                    43.9 %               22.2 MB              12.4 MB  ALTER INDEX rhsenior.cp_r583epi REBUILD ONLINE;
R126RQU                        RHSENIOR.R126RQUINDICE6                38.6 %               22.2 MB              13.6 MB  ALTER INDEX rhsenior.r126rquindice6 REBUILD ONLINE;
USU_TCONCILIA                  RHSENIOR.CP_USU_TCONCILIA              26.3 %               22.0 MB              16.2 MB  ALTER INDEX rhsenior.cp_usu_tconcilia REBUILD ONLINE;
R034DAC                        RHSENIOR.CP_R034DAC                    35.2 %               21.7 MB              14.1 MB  ALTER INDEX rhsenior.cp_r034dac REBUILD ONLINE;
R110FIC                        RHSENIOR.R110FICINDICE2                33.7 %               21.5 MB              14.3 MB  ALTER INDEX rhsenior.r110ficindice2 REBUILD ONLINE;
R070CON                        RHSENIOR.R070CONINDICE5                84.3 %               21.4 MB               3.4 MB  ALTER INDEX rhsenior.r070conindice5 REBUILD ONLINE;
R038EVT                        RHSENIOR.R038EVTINDICE2                64.1 %               21.2 MB               7.6 MB  ALTER INDEX rhsenior.r038evtindice2 REBUILD ONLINE;
R960PAR                        RHSENIOR.CP_R960PAR                    42.1 %               21.1 MB              12.3 MB  ALTER INDEX rhsenior.cp_r960par REBUILD ONLINE;
R350DES                        RHSENIOR.R350DESINDICE1                41.0 %               21.1 MB              12.5 MB  ALTER INDEX rhsenior.r350desindice1 REBUILD ONLINE;
R034CPL                        RHSENIOR.CP_R034CPL                    30.9 %               21.0 MB              14.5 MB  ALTER INDEX rhsenior.cp_r034cpl REBUILD ONLINE;
R070CON                        RHSENIOR.R070CONINDICE8                90.0 %               21.0 MB               2.1 MB  ALTER INDEX rhsenior.r070conindice8 REBUILD ONLINE;
R051BEN                        RHSENIOR.R051BENINDICE3                31.4 %               20.9 MB              14.4 MB  ALTER INDEX rhsenior.r051benindice3 REBUILD ONLINE;
USU_THISTMOV                   RHSENIOR.CP_USU_THISTMOV               34.3 %               20.9 MB              13.8 MB  ALTER INDEX rhsenior.cp_usu_thistmov REBUILD ONLINE;
USU_TR108RES                   RHSENIOR.USU_R108RESINDICE2            36.8 %               20.7 MB              13.1 MB  ALTER INDEX rhsenior.usu_r108resindice2 REBUILD ONLINE;
R034SEG                        RHSENIOR.CP_R034SEG                    28.3 %               20.6 MB              14.8 MB  ALTER INDEX rhsenior.cp_r034seg REBUILD ONLINE;
USU_TAPPCADGER                 RHSENIOR.CP_USU_TAPPCADGER             39.3 %               20.5 MB              12.5 MB  ALTER INDEX rhsenior.cp_usu_tappcadger REBUILD ONLINE;
R038HVI                        RHSENIOR.R038HVIINDICE3                32.9 %               20.4 MB              13.7 MB  ALTER INDEX rhsenior.r038hviindice3 REBUILD ONLINE;
R032OPG                        RHSENIOR.CP_R032OPG                    50.8 %               20.1 MB               9.9 MB  ALTER INDEX rhsenior.cp_r032opg REBUILD ONLINE;
R034PAT                        RHSENIOR.CP_R034PAT                    37.4 %               20.1 MB              12.6 MB  ALTER INDEX rhsenior.cp_r034pat REBUILD ONLINE;
R122CCO                        RHSENIOR.R122CCOINDICE3                53.9 %               20.0 MB               9.2 MB  ALTER INDEX rhsenior.r122ccoindice3 REBUILD ONLINE;
R350REC                        RHSENIOR.R350RECINDICE1                35.4 %               19.9 MB              12.8 MB  ALTER INDEX rhsenior.r350recindice1 REBUILD ONLINE;
R960REQ                        RHSENIOR.IDX_R960REQ_1                 45.4 %               19.8 MB              10.8 MB  ALTER INDEX rhsenior.idx_r960req_1 REBUILD ONLINE;
R110FIC                        RHSENIOR.R110FICINDICE4                36.0 %               19.6 MB              12.6 MB  ALTER INDEX rhsenior.r110ficindice4 REBUILD ONLINE;
R126RQU                        RHSENIOR.R126RQUINDICE5                30.3 %               19.5 MB              13.6 MB  ALTER INDEX rhsenior.r126rquindice5 REBUILD ONLINE;
R070CON                        RHSENIOR.R070CONINDICE10               89.2 %               19.5 MB               2.1 MB  ALTER INDEX rhsenior.r070conindice10 REBUILD ONLINE;
R126RQU                        RHSENIOR.R126RQUINDICE4                30.2 %               19.5 MB              13.6 MB  ALTER INDEX rhsenior.r126rquindice4 REBUILD ONLINE;
R110FIC                        RHSENIOR.CP_R110FIC                    38.2 %               19.4 MB              12.0 MB  ALTER INDEX rhsenior.cp_r110fic REBUILD ONLINE;
R134DTU                        RHSENIOR.CP_R134DTU                    30.3 %               19.3 MB              13.5 MB  ALTER INDEX rhsenior.cp_r134dtu REBUILD ONLINE;
R350DLT                        RHSENIOR.R350DLTINDICE1                32.5 %               19.0 MB              12.8 MB  ALTER INDEX rhsenior.r350dltindice1 REBUILD ONLINE;
R975SNS                        RHSENIOR.CP_R975SNS                    50.5 %               19.0 MB               9.4 MB  ALTER INDEX rhsenior.cp_r975sns REBUILD ONLINE;
USU_TR108RES                   RHSENIOR.USU_R108RESINDICE3            33.1 %               18.7 MB              12.5 MB  ALTER INDEX rhsenior.usu_r108resindice3 REBUILD ONLINE;
R349BCR                        RHSENIOR.CP_R349BCR                    39.8 %               18.4 MB              11.1 MB  ALTER INDEX rhsenior.cp_r349bcr REBUILD ONLINE;
R350EEV                        RHSENIOR.R350EEVINDICE1                44.4 %               17.2 MB               9.6 MB  ALTER INDEX rhsenior.r350eevindice1 REBUILD ONLINE;
R583PDS                        RHSENIOR.CP_R583PDS                    38.5 %               17.0 MB              10.4 MB  ALTER INDEX rhsenior.cp_r583pds REBUILD ONLINE;
R070CON                        RHSENIOR.R070CONINDICE9                87.7 %               17.0 MB               2.1 MB  ALTER INDEX rhsenior.r070conindice9 REBUILD ONLINE;
R350PEB                        RHSENIOR.CP_R350PEB                    34.6 %               16.9 MB              11.1 MB  ALTER INDEX rhsenior.cp_r350peb REBUILD ONLINE;
R999POS                        RHSENIOR.CP_R999POS                    27.3 %               16.9 MB              12.3 MB  ALTER INDEX rhsenior.cp_r999pos REBUILD ONLINE;
R349RIT                        RHSENIOR.CP_R349RIT                    45.6 %               16.7 MB               9.1 MB  ALTER INDEX rhsenior.cp_r349rit REBUILD ONLINE;
R034FGT                        RHSENIOR.CP_R034FGT                    27.9 %               16.6 MB              11.9 MB  ALTER INDEX rhsenior.cp_r034fgt REBUILD ONLINE;
R134INS                        RHSENIOR.R134INSINDICE2                36.5 %               16.4 MB              10.4 MB  ALTER INDEX rhsenior.r134insindice2 REBUILD ONLINE;
R350EEV                        RHSENIOR.R350EEVINDICE2                45.8 %               16.3 MB               8.8 MB  ALTER INDEX rhsenior.r350eevindice2 REBUILD ONLINE;
R034MAT                        RHSENIOR.CP_R034MAT                    45.4 %               16.1 MB               8.8 MB  ALTER INDEX rhsenior.cp_r034mat REBUILD ONLINE;
R033HAP                        RHSENIOR.R033HAPINDICE2                25.9 %               15.9 MB              11.8 MB  ALTER INDEX rhsenior.r033hapindice2 REBUILD ONLINE;
USU_TRGERENC2                  RHSENIOR.CP_USU_TRGERENC2              34.1 %               15.7 MB              10.3 MB  ALTER INDEX rhsenior.cp_usu_trgerenc2 REBUILD ONLINE;
R350RCR                        RHSENIOR.CP_R350RCR                    41.6 %               15.6 MB               9.1 MB  ALTER INDEX rhsenior.cp_r350rcr REBUILD ONLINE;
R975RAC                        RHSENIOR.R975RACR970ACCINDEX1          35.0 %               15.5 MB              10.1 MB  ALTER INDEX rhsenior.r975racr970accindex1 REBUILD ONLINE;
R042FDE                        RHSENIOR.CP_R042FDE                    59.3 %               15.4 MB               6.3 MB  ALTER INDEX rhsenior.cp_r042fde REBUILD ONLINE;
R056SFR                        RHSENIOR.R056SFRINDICE2                31.0 %               14.7 MB              10.2 MB  ALTER INDEX rhsenior.r056sfrindice2 REBUILD ONLINE;
USU_TRLOCCAR                   RHSENIOR.CP_USU_TRLOCCAR               31.4 %               14.5 MB               9.9 MB  ALTER INDEX rhsenior.cp_usu_trloccar REBUILD ONLINE;
R146PRR                        RHSENIOR.CP_R146PRR                    26.1 %               14.4 MB              10.6 MB  ALTER INDEX rhsenior.cp_r146prr REBUILD ONLINE;
R975RAC                        RHSENIOR.R975RACR970ACCINDEX2          27.0 %               13.8 MB              10.1 MB  ALTER INDEX rhsenior.r975racr970accindex2 REBUILD ONLINE;
R350EEV                        RHSENIOR.CP_R350EEV                    28.8 %               13.7 MB               9.8 MB  ALTER INDEX rhsenior.cp_r350eev REBUILD ONLINE;
R070ADM                        RHSENIOR.R070ADMINDICE4                95.5 %               13.3 MB               0.6 MB  ALTER INDEX rhsenior.r070admindice4 REBUILD ONLINE;
R122CCO                        RHSENIOR.R122CCOINDICE2                29.8 %               13.1 MB               9.2 MB  ALTER INDEX rhsenior.r122ccoindice2 REBUILD ONLINE;
R070CON                        RHSENIOR.R070CONINDICE3                84.0 %               13.1 MB               2.1 MB  ALTER INDEX rhsenior.r070conindice3 REBUILD ONLINE;
USU_TR133HSE                   RHSENIOR.CP_USU_TR133HSE               32.9 %               13.1 MB               8.8 MB  ALTER INDEX rhsenior.cp_usu_tr133hse REBUILD ONLINE;
R067SAL                        RHSENIOR.CP_R067SAL                    30.8 %               13.0 MB               9.0 MB  ALTER INDEX rhsenior.cp_r067sal REBUILD ONLINE;
USU_TR110MAM                   RHSENIOR.CP_USU_TR110MAM               30.6 %               12.7 MB               8.8 MB  ALTER INDEX rhsenior.cp_usu_tr110mam REBUILD ONLINE;
R711CAL                        RHSENIOR.CP_R711CAL                    32.8 %               12.7 MB               8.5 MB  ALTER INDEX rhsenior.cp_r711cal REBUILD ONLINE;
N180INI                        EDOCS.IX_N180INI_0                     31.6 %               12.3 MB               8.4 MB  ALTER INDEX edocs.ix_n180ini_0 REBUILD ONLINE;
R067SAL                        RHSENIOR.R067SALINDICE2                29.5 %               12.2 MB               8.6 MB  ALTER INDEX rhsenior.r067salindice2 REBUILD ONLINE;
R134IMT                        RHSENIOR.CP_R134IMT                    32.7 %               12.0 MB               8.1 MB  ALTER INDEX rhsenior.cp_r134imt REBUILD ONLINE;
R034LPL                        RHSENIOR.CP_R034LPL                    26.9 %               12.0 MB               8.8 MB  ALTER INDEX rhsenior.cp_r034lpl REBUILD ONLINE;
R975MAC                        RHSENIOR.CP_R975MAC                    35.8 %               11.9 MB               7.7 MB  ALTER INDEX rhsenior.cp_r975mac REBUILD ONLINE;
R583PLA                        RHSENIOR.CP_R583PLA                    37.0 %               11.4 MB               7.2 MB  ALTER INDEX rhsenior.cp_r583pla REBUILD ONLINE;
R038HEB                        RHSENIOR.R038HEBINDICE2                46.4 %               11.4 MB               6.1 MB  ALTER INDEX rhsenior.r038hebindice2 REBUILD ONLINE;
R350DPF                        RHSENIOR.CP_R350DPF                    38.7 %               11.4 MB               7.0 MB  ALTER INDEX rhsenior.cp_r350dpf REBUILD ONLINE;
R583LAU                        RHSENIOR.CP_R583LAU                    45.4 %               11.1 MB               6.1 MB  ALTER INDEX rhsenior.cp_r583lau REBUILD ONLINE;
R070CON                        RHSENIOR.R070CONINDICE2                80.6 %               10.8 MB               2.1 MB  ALTER INDEX rhsenior.r070conindice2 REBUILD ONLINE;
REPEMPR002                     TELEMAT.INDEX3_REPEMPR002              38.1 %               10.3 MB               6.4 MB  ALTER INDEX telemat.index3_repempr002 REBUILD ONLINE;
USU_TFOLCOLSD                  RHSENIOR.CP_USU_TFOLCOLSD              30.2 %               10.1 MB               7.1 MB  ALTER INDEX rhsenior.cp_usu_tfolcolsd REBUILD ONLINE;
USU_TREJCOP                    RHSENIOR.CP_USU_TREJCOP                28.7 %               10.0 MB               7.2 MB  ALTER INDEX rhsenior.cp_usu_trejcop REBUILD ONLINE;
R038HEB                        RHSENIOR.R038HEBINDICE3                39.2 %               10.0 MB               6.1 MB  ALTER INDEX rhsenior.r038hebindice3 REBUILD ONLINE;
